Latitude,Longitude,Incident_Date,NPA,Weapon,Age,Gender,Race,Year,Month,Weekday,Hour,Weapon_Simplified
35.19616874883249,-80.893393387206,2022-08-30,362,Handgun,20.0,Male,Hispanic,2022,8,1,0,Gun
35.11906497251949,-80.87968930602968,2022-08-29,185,Handgun,,Male,White,2022,8,0,0,Gun
35.149410437098794,-80.88252371788485,2022-08-27,71,Handgun,25.0,Male,Black,2022,8,5,0,Gun
35.275345111430134,-80.79349752456882,2022-08-24,138,Handgun,33.0,Male,Black,2022,8,2,0,Gun
35.34303365282933,-80.70320117702722,2022-08-23,336,Handgun,25.0,Male,Black,2022,8,1,0,Gun
35.192397479517524,-80.79931792231275,2022-08-22,370,Firearm,35.0,Male,Black,2022,8,0,0,Gun
35.144143211319566,-80.92846703748936,2022-08-18,96,Firearm,26.0,Male,Black,2022,8,3,0,Gun
35.14764664111776,-80.92591664397246,2022-08-13,96,Handgun,22.0,Male,Black,2022,8,5,0,Gun
35.24030892562875,-80.86140139924268,2022-08-13,347,Handgun,27.0,Male,Black,2022,8,5,0,Gun
35.348726646359395,-80.84909436657873,2022-08-13,207,Firearm,23.0,Male,Black,2022,8,5,0,Gun
35.26405353454656,-80.86724512237437,2022-08-11,292,Handgun,,Male,Black,2022,8,3,0,Gun
35.28868396793603,-80.72506928649682,2022-08-05,192,Handgun,25.0,Male,Black,2022,8,4,0,Gun
35.20958929293134,-80.91392010848773,2022-08-03,114,Handgun,31.0,Male,White,2022,8,2,0,Gun
35.33530888647651,-80.82509938185784,2022-08-01,280,Handgun,28.0,Male,White,2022,8,0,0,Gun
35.18097594923046,-80.88359432172582,2022-07-31,290,Handgun,28.0,Male,Black,2022,7,6,0,Gun
35.333611759565244,-80.7387150566192,2022-07-27,80,Firearm,24.0,Male,Black,2022,7,2,0,Gun
35.17812196893144,-80.80090725503685,2022-07-24,28,Physical,60.0,Male,White,2022,7,6,0,Other
35.24038406229593,-80.92094143113013,2022-07-24,140,Handgun,35.0,Male,Black,2022,7,6,0,Gun
35.23339356769872,-80.73807260476329,2022-07-22,247,Firearm,22.0,Male,Black,2022,7,4,0,Gun
35.209243232156425,-80.89838846539048,2022-07-19,159,Handgun,48.0,Male,Black,2022,7,1,0,Gun
35.16261890490542,-80.7394113170211,2022-07-17,186,Handgun,29.0,Male,Black,2022,7,6,0,Gun
35.305868401319685,-80.72423682856163,2022-07-16,60,Handgun,22.0,Male,Black,2022,7,5,0,Gun
35.27481418555529,-80.76681450642197,2022-07-16,234,Handgun,38.0,Male,Black,2022,7,5,0,Gun
35.305868401319685,-80.72423682856163,2022-07-13,299,Handgun,48.0,Female,White,2022,7,2,0,Gun
35.263854266640294,-80.80152382768037,2022-07-07,21,Handgun,17.0,Male,Hispanic,2022,7,3,0,Gun
35.23593150965873,-80.88056793306853,2022-07-05,124,Handgun,19.0,Male,Black,2022,7,1,0,Gun
35.32740402963714,-80.73985659850035,2022-07-05,65,Handgun,27.0,Male,Black,2022,7,1,0,Gun
35.30266561907293,-80.7989369917903,2022-06-27,259,Handgun,18.0,Male,Black,2022,6,0,0,Gun
35.216073106897774,-80.78612134508589,2022-06-27,87,Firearm,34.0,Male,White,2022,6,0,0,Gun
35.29363475296502,-80.78263162060097,2022-06-26,331,Handgun,30.0,Male,Hispanic,2022,6,6,0,Gun
35.24893523790134,-80.78945522532209,2022-06-25,344,Handgun,61.0,Female,Black,2022,6,5,0,Gun
35.23378712483494,-80.85391369201429,2022-06-24,476,Handgun,19.0,Male,Black,2022,6,4,0,Gun
35.137444721953166,-80.89062461105092,2022-06-21,79,Handgun,16.0,Male,Hispanic,2022,6,1,0,Gun
35.12938752839487,-80.83171679854823,2022-06-20,42,Physical,35.0,Male,White,2022,6,0,0,Other
35.254913774467404,-80.88951623413698,2022-06-11,6,Handgun,55.0,Male,White,2022,6,5,0,Gun
35.24436808632987,-80.93203993410542,2022-06-08,140,Handgun,33.0,Male,Black,2022,6,2,0,Gun
35.20759084552102,-80.9174224712207,2022-06-04,306,Firearm,17.0,Male,Hispanic,2022,6,5,0,Gun
35.224869766830345,-80.82861276867582,2022-06-04,476,Handgun,20.0,Male,Black,2022,6,5,0,Gun
35.352402103149785,-80.8588887333949,2022-06-03,72,Handgun,26.0,Male,Black,2022,6,4,0,Gun
35.30685255291145,-80.8515186589379,2022-06-01,139,Blunt Trauma,67.0,Male,Black,2022,6,2,0,Other
35.20987454541352,-80.75714890670037,2022-05-30,127,Rifle,21.0,Male,Black,2022,5,0,0,Gun
35.135260745276206,-80.89057062612,2022-05-30,116,Handgun,33.0,Male,Black,2022,5,0,0,Gun
35.230920194792446,-80.68189322516848,2022-05-29,98,Handgun,16.0,Male,Hispanic,2022,5,6,0,Gun
35.273354682934155,-80.76965465319104,2022-05-19,101,Handgun,26.0,Male,Hispanic,2022,5,3,0,Gun
35.25834851023497,-80.79476816141674,2022-05-18,21,Cutting Instrument,44.0,Male,Black,2022,5,2,0,Blade
35.192397479517524,-80.79931792231275,2022-05-15,370,Handgun,18.0,Male,Black,2022,5,6,0,Gun
35.34716738850949,-80.81335114507608,2022-05-14,276,Handgun,18.0,Male,Black,2022,5,5,0,Gun
35.20882198777585,-80.86915012006929,2022-05-13,338,Handgun,,Unknown,Other/Unknown,2022,5,4,0,Gun
35.2466999717596,-80.88543628086572,2022-05-12,6,Firearm,26.0,Male,Black,2022,5,3,0,Gun
35.135260745276206,-80.89057062612,2022-05-08,116,Handgun,29.0,Male,Black,2022,5,6,0,Gun
35.273354682934155,-80.76965465319104,2022-05-04,304,Physical,41.0,Male,Hispanic,2022,5,2,0,Other
35.18049061418651,-80.88845673944148,2022-04-30,362,Firearm,,Male,Black,2022,4,5,0,Gun
35.26589560436451,-80.8739487217938,2022-04-29,292,Firearm,23.0,Male,Black,2022,4,4,0,Gun
35.26589560436451,-80.8739487217938,2022-04-29,292,Firearm,21.0,Male,Black,2022,4,4,0,Gun
35.215621892630736,-80.91129244450251,2022-04-21,321,Handgun,29.0,Male,Black,2022,4,3,0,Gun
35.197439962494435,-80.73138658926769,2022-04-21,316,Handgun,20.0,Male,Black,2022,4,3,0,Gun
35.35004141163645,-80.8569228557147,2022-04-20,72,Handgun,19.0,Male,Black,2022,4,2,0,Gun
35.272161871974724,-80.8085202613557,2022-04-17,138,Handgun,39.0,Male,White,2022,4,6,0,Gun
35.24186022046896,-80.9210901484299,2022-04-15,140,Screwdriver,62.0,Female,White,2022,4,4,0,Blade
35.14814948702767,-80.88513790017586,2022-04-10,71,Firearm,33.0,Male,Black,2022,4,6,0,Gun
35.23213735845806,-80.74458699891305,2022-04-09,168,Knife,54.0,Male,Black,2022,4,5,0,Blade
35.25167092359803,-80.82852119923442,2022-03-29,363,Handgun,17.0,Male,Black,2022,3,1,0,Gun
35.15413336324945,-80.72960018125885,2022-03-25,107,Handgun,39.0,Male,Hispanic,2022,3,4,0,Gun
35.19333675736526,-80.7999111294081,2022-03-21,370,Firearm,35.0,Male,Black,2022,3,0,0,Gun
35.238139960254344,-80.73727622472799,2022-03-19,247,Physical,48.0,Male,Hispanic,2022,3,5,0,Other
35.204050324666426,-80.87399938084162,2022-03-15,30,Handgun,14.0,Male,Black,2022,3,1,0,Gun
35.243277769104296,-80.87753178083231,2022-03-14,5,Handgun,58.0,Male,Black,2022,3,0,0,Gun
35.15158075361877,-80.84874834119394,2022-03-12,8,Physical,2.0,Male,Other/Unknown,2022,3,5,0,Other
35.148043796877914,-80.9738606306143,2022-03-05,111,Handgun,48.0,Male,White,2022,3,5,0,Gun
35.27549720018466,-80.94521853968331,2022-02-24,333,Handgun,66.0,Male,White,2022,2,3,0,Gun
35.306636513561564,-80.79468341385278,2022-02-18,259,Handgun,15.0,Male,Other/Unknown,2022,2,4,0,Gun
35.261228412659946,-80.84502965903575,2022-02-15,374,Rifle,,Male,Black,2022,2,1,0,Gun
35.28917127914486,-80.96060162291366,2022-02-13,348,Handgun,36.0,Male,Black,2022,2,6,0,Gun
35.318841290689846,-80.90563340859566,2022-02-13,112,Shotgun,,Female,Black,2022,2,6,0,Gun
35.230597468108066,-80.84702523065435,2022-02-11,476,Handgun,41.0,Male,Hispanic,2022,2,4,0,Gun
35.30423487837753,-80.72296857969576,2022-02-07,299,Vehicle,24.0,Male,Black,2022,2,0,0,Other
35.240606769681584,-80.809524458501,2022-01-29,386,Firearms,23.0,Male,Black,2022,1,5,0,Gun
35.25427461558282,-80.80390496290978,2022-01-29,21,Handgun,50.0,Male,Black,2022,1,5,0,Gun
35.24436808632987,-80.93203993410542,2022-01-11,140,Vehicle,47.0,Male,Black,2022,1,1,0,Other
35.278239650291475,-80.83452029625748,2022-01-03,125,Vehicle,28.0,Female,Black,2022,1,0,0,Other
35.265339206163986,-80.85422679385029,2021-12-25,374,Firearm,28.0,Male,Black,2021,12,5,0,Gun
35.31696056297368,-80.71215376734088,2021-12-23,60,Firearm,18.0,Male,Hispanic,2021,12,3,0,Gun
35.29210457302917,-80.88457095617326,2021-12-20,158,Handgun,47.0,Female,Black,2021,12,0,0,Gun
35.31164764960497,-80.71939749773566,2021-12-20,60,Firearm,19.0,Male,Black,2021,12,0,0,Gun
35.32449392741888,-80.96345820744348,2021-12-17,136,Physical,0.0,Male,Black,2021,12,4,0,Other
35.19494783974689,-80.87793133199277,2021-12-14,290,Firearm,46.0,Male,Black,2021,12,1,0,Gun
35.16473548022337,-80.90804102097344,2021-12-10,121,Handgun,30.0,Male,Black,2021,12,4,0,Gun
35.36235980304742,-80.85736520971803,2021-12-07,72,Handgun,29.0,Male,Black,2021,12,1,0,Gun
35.28179953451794,-80.80483338937259,2021-12-06,328,Handgun,41.0,Male,Hispanic,2021,12,0,0,Gun
35.30334812451144,-80.9109863090486,2021-11-28,113,Handgun,34.0,Male,Black,2021,11,6,0,Gun
35.31438472986759,-80.8294847695288,2021-11-24,117,Handgun,21.0,Female,Black,2021,11,2,0,Gun
35.23734729321664,-80.82945567512441,2021-11-12,157,Firearm,30.0,Male,Black,2021,11,4,0,Gun
35.275345111430134,-80.79349752456882,2021-11-08,138,Handgun,35.0,Male,Hispanic,2021,11,0,0,Gun
35.30324157081022,-80.75140466421489,2021-11-06,219,Firearm,17.0,Male,Hispanic,2021,11,5,0,Gun
35.193553697877846,-80.70648073143546,2021-11-03,91,Handgun,17.0,Male,Hispanic,2021,11,2,0,Gun
35.29364776192671,-80.74800388206917,2021-10-30,219,Firearm,33.0,Male,Black,2021,10,5,0,Gun
35.2213934994175,-80.85387942348216,2021-10-24,476,Handgun,41.0,Male,Black,2021,10,6,0,Gun
35.21594194346767,-80.85023920501449,2021-10-21,3,Handgun,46.0,Male,Black,2021,10,3,0,Gun
35.24548895920889,-80.84418728814346,2021-10-20,182,Handgun,40.0,Female,Other/Unknown,2021,10,2,0,Gun
35.215097769036696,-80.88268219732376,2021-10-17,326,Handgun,21.0,Male,Black,2021,10,6,0,Gun
35.28065677035839,-80.81802576963707,2021-10-17,160,Handgun,29.0,Male,Black,2021,10,6,0,Gun
35.31335661023629,-80.82148556712131,2021-10-17,117,Handgun,42.0,Male,Black,2021,10,6,0,Gun
35.20185720530998,-80.71879132782536,2021-10-13,147,Cutting Instrument,30.0,Female,Black,2021,10,2,0,Blade
35.204050324666426,-80.87399938084162,2021-10-12,30,Handgun,15.0,Male,Black,2021,10,1,0,Gun
35.24800124344813,-80.90674263322154,2021-10-12,199,"Cutting Instrument, Stran",30.0,Female,White,2021,10,1,0,Blade
35.31729117046068,-80.77358097084193,2021-10-10,254,Handgun,20.0,Male,Black,2021,10,6,0,Gun
35.11374167879016,-80.90634637282922,2021-10-09,116,Handgun,46.0,Male,Hispanic,2021,10,5,0,Gun
35.30221485757592,-80.6807521394002,2021-10-05,273,Firearm,19.0,Male,Black,2021,10,1,0,Gun
35.254364336915316,-80.85361166953325,2021-10-04,311,Cutting Instrument,56.0,Female,Black,2021,10,0,0,Blade
35.24143300087088,-80.87190517270226,2021-10-01,293,Handgun,35.0,Female,Black,2021,10,4,0,Gun
35.245052951402336,-80.9180131680422,2021-09-18,199,Handgun,33.0,Male,Black,2021,9,5,0,Gun
35.19677796647672,-80.89204492923871,2021-09-12,362,Shotgun,17.0,Male,Black,2021,9,6,0,Gun
35.2158099993622,-80.8851231365583,2021-09-08,326,Firearm,18.0,Male,Other/Unknown,2021,9,2,0,Gun
35.33336737091342,-80.96923606546491,2021-09-07,337,Firearms,3.0,Male,Black,2021,9,1,0,Gun
35.20299810015036,-80.73875336267808,2021-09-06,316,Cutting Instrument,27.0,Male,White,2021,9,0,0,Blade
35.2386683691826,-80.8207629176415,2021-09-06,22,Blunt Trauma,29.0,Female,White,2021,9,0,0,Other
35.327133010712274,-80.85855271941833,2021-09-05,260,Firearm,16.0,Male,Black,2021,9,6,0,Gun
35.27296236756259,-80.83657284001998,2021-08-28,160,Rifle,58.0,Male,Black,2021,8,5,0,Gun
35.17671517176928,-80.76737211246244,2021-08-23,99,Handgun,21.0,Male,Black,2021,8,0,0,Gun
35.21208947609894,-80.9217609869558,2021-08-21,114,Handgun,54.0,Male,Black,2021,8,5,0,Gun
35.275345111430134,-80.79349752456882,2021-08-14,138,Handgun,18.0,Male,Black,2021,8,5,0,Gun
35.149276861399315,-80.92415834207267,2021-08-06,307,Rifle,22.0,Male,Black,2021,8,4,0,Gun
35.243277769104296,-80.87753178083231,2021-07-26,5,Firearm,18.0,Male,Black,2021,7,0,0,Gun
35.19616874883249,-80.893393387206,2021-07-21,362,Handgun,33.0,Male,Black,2021,7,2,0,Gun
35.275345111430134,-80.79349752456882,2021-07-18,138,Handgun,34.0,Male,Black,2021,7,6,0,Gun
35.135545741675486,-80.8918518447108,2021-07-15,116,Handgun,25.0,Male,Black,2021,7,3,0,Gun
35.27455499074114,-80.72900557913356,2021-07-13,192,Handgun,27.0,Male,Black,2021,7,1,0,Gun
35.215057612986335,-80.70510623090286,2021-07-07,323,Handgun,18.0,Male,Black,2021,7,2,0,Gun
35.18049061418651,-80.88845673944148,2021-07-07,362,Rifle,32.0,Female,Black,2021,7,2,0,Gun
35.20119653455679,-80.87567141314842,2021-07-04,30,Handgun,17.0,Male,Black,2021,7,6,0,Gun
35.254238362058366,-80.86360272092253,2021-06-29,85,Firearm,20.0,Male,Black,2021,6,1,0,Gun
35.18750699514106,-80.75983999946695,2021-06-27,57,Handgun,31.0,Male,Black,2021,6,6,0,Gun
35.15960094279056,-80.8883241574641,2021-06-26,212,Handgun,31.0,Male,White,2021,6,5,0,Gun
35.21296016466347,-80.79461533675871,2021-06-20,86,Handgun,43.0,Male,Hispanic,2021,6,6,0,Gun
35.253582326630834,-80.76663519222805,2021-06-15,100,Handgun,26.0,Male,Black,2021,6,1,0,Gun
35.25218481081751,-80.82633836733666,2021-06-12,369,Handgun,34.0,Male,Black,2021,6,5,0,Gun
35.19409806125623,-80.802304872194,2021-06-06,370,Handgun,42.0,Male,Black,2021,6,6,0,Gun
35.28284656423166,-80.85733698426581,2021-06-03,139,Vehicle,57.0,Male,Black,2021,6,3,0,Other
35.31129718522254,-80.82502676239432,2021-05-31,117,Rifle,21.0,Female,Black,2021,5,0,0,Gun
35.21180925200365,-80.77801824800237,2021-05-29,164,Unknown,29.0,Female,Hispanic,2021,5,5,0,Other
35.28312354917954,-80.75875709240525,2021-05-24,234,Firearm,26.0,Male,Black,2021,5,0,0,Gun
35.14764664111776,-80.92591664397246,2021-05-21,307,Handgun,16.0,Male,Black,2021,5,4,0,Gun
35.28667564156794,-80.86799205475619,2021-05-21,158,Physical,4.0,Female,Black,2021,5,4,0,Other
35.25609566362033,-80.86023790712582,2021-05-17,85,Handgun,,Male,Black,2021,5,0,0,Gun
35.24384423811574,-80.78042948327646,2021-05-15,128,Handgun,41.0,Male,Black,2021,5,5,0,Gun
35.23345363861608,-80.81501262286271,2021-05-13,386,Handgun,16.0,Male,Black,2021,5,3,0,Gun
35.23593150965873,-80.88056793306853,2021-05-13,6,Handgun,22.0,Male,Black,2021,5,3,0,Gun
35.19550410117275,-80.89266484001297,2021-04-28,362,Handgun,16.0,Male,Black,2021,4,2,0,Gun
35.1899218598881,-80.92594836638683,2021-04-24,306,Physical,30.0,Female,Black,2021,4,5,0,Other
35.21159712003103,-80.69165008093944,2021-04-21,323,Firearm,,Male,Black,2021,4,2,0,Gun
35.261328917854904,-80.83280905574563,2021-04-20,363,Handgun,28.0,Male,Black,2021,4,1,0,Gun
35.22905495555544,-80.7443300695394,2021-04-18,168,Firearm,46.0,Male,Black,2021,4,6,0,Gun
35.30324157081022,-80.75140466421489,2021-04-15,331,Firearm,28.0,Male,Black,2021,4,3,0,Gun
35.22515440721774,-80.90699816690183,2021-04-14,387,Handgun,25.0,Male,Black,2021,4,2,0,Gun
35.2413219117507,-80.87676983468607,2021-04-10,293,Firearm,15.0,Male,Black,2021,4,5,0,Gun
35.20663745069474,-80.72256186222086,2021-04-09,59,Handgun,24.0,Male,Black,2021,4,4,0,Gun
35.24065572608385,-80.90689556399322,2021-04-04,199,Firearm,29.0,Male,Black,2021,4,6,0,Gun
35.20308669035325,-80.79735426240556,2021-04-02,366,Firearm,35.0,Male,White,2021,4,4,0,Gun
35.12515782175723,-80.87118626621262,2021-03-31,12,Handgun,30.0,Male,Hispanic,2021,3,2,0,Gun
35.335251122132235,-80.79790711133369,2021-03-29,278,Handgun,29.0,Male,Black,2021,3,0,0,Gun
35.27672406778516,-80.85641979606348,2021-03-28,123,Unknown,21.0,Female,Black,2021,3,6,0,Other
35.27672406778516,-80.85641979606348,2021-03-24,123,Handgun,21.0,Male,Black,2021,3,2,0,Gun
35.247855979010616,-80.90898377170171,2021-03-22,199,Handgun,26.0,Male,Black,2021,3,0,0,Gun
35.14041298813766,-80.87756853079681,2021-03-15,116,Rifle,22.0,Male,Black,2021,3,0,0,Gun
35.14041298813766,-80.87756853079681,2021-03-15,116,Rifle,27.0,Male,Black,2021,3,0,0,Gun
35.17970825755608,-80.73700797036541,2021-02-19,134,Firearm,25.0,Male,Other/Unknown,2021,2,4,0,Gun
35.227941360487385,-80.87887963888514,2021-02-19,361,Handgun,23.0,Male,Black,2021,2,4,0,Gun
35.23107477814216,-80.7294021186727,2021-02-06,247,Firearm,16.0,Male,Black,2021,2,5,0,Gun
35.2795092407451,-80.90112992618859,2021-01-31,190,Firearm,31.0,Male,Black,2021,1,6,0,Gun
35.260922873573556,-80.8427175516953,2021-01-29,374,Handgun,28.0,Male,Black,2021,1,4,0,Gun
35.11812879787763,-80.86988779501314,2021-01-29,142,Firearm,26.0,Male,Black,2021,1,4,0,Gun
35.14093236232195,-80.90443942096375,2021-01-28,54,Handgun,25.0,Male,Black,2021,1,3,0,Gun
35.27098886290817,-80.7940884878942,2021-01-26,371,Handgun,20.0,Male,Black,2021,1,1,0,Gun
35.27404749868576,-80.79853239651845,2021-01-24,138,Firearm,21.0,Male,Black,2021,1,6,0,Gun
35.2167480251592,-80.88012169826155,2021-01-05,326,Handgun,34.0,Male,Black,2021,1,1,0,Gun
35.22870482511156,-80.80877773748173,2021-01-04,378,Vehicle,26.0,Female,White,2021,1,0,0,Other
35.294967133053504,-80.96280946719287,2020-12-28,332,Knife,51.0,Male,Black,2020,12,0,0,Blade
35.26472247169381,-80.7353372114322,2020-12-28,48,Knife,,Male,Hispanic,2020,12,0,0,Blade
35.20471596609749,-80.69870573628101,2020-12-24,146,Firearm,13.0,Female,Hispanic,2020,12,3,0,Gun
35.20471596609749,-80.69870573628101,2020-12-24,146,Firearm,16.0,Female,Hispanic,2020,12,3,0,Gun
35.32336484434748,-80.73829486214672,2020-12-23,65,Handgun,50.0,Female,Black,2020,12,2,0,Gun
35.27672406778516,-80.85641979606348,2020-12-22,123,Firearm,30.0,Male,Black,2020,12,1,0,Gun
35.192749148960395,-80.79173639757012,2020-12-22,394,Handgun,24.0,Male,Black,2020,12,1,0,Gun
35.200146645214154,-80.73906078932242,2020-12-21,316,Rifle,31.0,Male,Hispanic,2020,12,0,0,Gun
35.34007476640101,-80.86367797123795,2020-12-17,209,Vehicle,31.0,Male,Hispanic,2020,12,3,0,Other
35.29711265237962,-80.92624275106274,2020-12-13,137,Firearm,17.0,Male,Black,2020,12,6,0,Gun
35.31422494869005,-80.71205261340045,2020-12-13,60,Firearm,23.0,Male,Black,2020,12,6,0,Gun
35.12509661698858,-80.8692815599267,2020-12-12,12,Handgun,36.0,Male,Black,2020,12,5,0,Gun
35.18231629354355,-80.7518584706447,2020-11-30,202,Handgun,46.0,Male,Hispanic,2020,11,0,0,Gun
35.3259457800384,-80.69325340155228,2020-11-29,155,Firearm,48.0,Male,Black,2020,11,6,0,Gun
35.245431353018674,-80.86604760380892,2020-11-27,382,Handgun,42.0,Male,Black,2020,11,4,0,Gun
35.245431353018674,-80.86604760380892,2020-11-26,382,Handgun,60.0,Male,Black,2020,11,3,0,Gun
35.209243232156425,-80.89838846539048,2020-11-20,159,Handgun,16.0,Male,Black,2020,11,4,0,Gun
35.281115781398,-80.76660946037732,2020-11-07,103,Firearm,16.0,Male,Hispanic,2020,11,5,0,Gun
35.31349406717324,-80.72636979555116,2020-11-06,219,Handgun,23.0,Male,Black,2020,11,4,0,Gun
35.30153151923783,-80.75638941406991,2020-11-04,331,Handgun,37.0,Male,Black,2020,11,2,0,Gun
35.198378187286,-80.75001762703289,2020-10-30,135,Shotgun,26.0,Male,Black,2020,10,4,0,Gun
35.284794207265975,-80.79842132249166,2020-10-28,328,Handgun,41.0,Male,Black,2020,10,2,0,Gun
35.231891446638556,-80.814729956793,2020-10-27,37,Handgun,30.0,Male,Black,2020,10,1,0,Gun
35.32391477902131,-80.74686704969837,2020-10-24,65,Handgun,22.0,Male,Black,2020,10,5,0,Gun
35.1466248571197,-80.8933603001199,2020-10-21,53,Handgun,21.0,Male,Black,2020,10,2,0,Gun
35.22705132582197,-80.77364212192938,2020-10-19,90,Handgun,27.0,Female,Black,2020,10,0,0,Gun
35.22705132582197,-80.77364212192938,2020-10-19,90,Handgun,26.0,Male,Black,2020,10,0,0,Gun
35.23292429098422,-80.83262532972554,2020-10-16,476,Handgun,37.0,Male,Black,2020,10,4,0,Gun
35.24143300087088,-80.87190517270226,2020-10-13,293,Firearm,41.0,Male,Black,2020,10,1,0,Gun
35.25413133211265,-80.85751614821355,2020-10-12,85,Handgun,58.0,Male,Black,2020,10,0,0,Gun
35.332795501893216,-80.81386576461624,2020-10-12,281,Firearm,21.0,Male,Black,2020,10,0,0,Gun
35.21572928899085,-80.75743928291708,2020-10-09,389,Knife,25.0,Male,Black,2020,10,4,0,Blade
35.26084439816389,-80.8799807564896,2020-10-09,292,Firearm,47.0,Male,Black,2020,10,4,0,Gun
35.28894891091544,-80.75538720175827,2020-10-05,219,Handgun,20.0,Male,Hispanic,2020,10,0,0,Gun
35.24610554039327,-80.88390162872159,2020-10-01,6,Handgun,24.0,Male,Other/Unknown,2020,10,3,0,Gun
35.287591533079826,-80.76010714524497,2020-09-30,331,Handgun,17.0,Male,Black,2020,9,2,0,Gun
35.26742856823153,-80.76842342160626,2020-09-27,234,Rifle,17.0,Male,Hispanic,2020,9,6,0,Gun
35.24047838841917,-80.76519862671537,2020-09-10,223,Handgun,32.0,Female,Hispanic,2020,9,3,0,Gun
35.24026901084329,-80.85845608573149,2020-09-06,382,Firearm,28.0,Male,Black,2020,9,6,0,Gun
35.25845124099764,-80.83609807300758,2020-09-04,363,Firearm,19.0,Male,Hispanic,2020,9,4,0,Gun
35.24117232050365,-80.76736082463164,2020-08-23,223,Knife,62.0,Female,Asian,2020,8,6,0,Blade
35.339494397284,-80.77140226527824,2020-08-22,218,Physical,35.0,Male,Black,2020,8,5,0,Other
35.20061166587395,-80.75821468681562,2020-08-21,16,Handgun,20.0,Male,Black,2020,8,4,0,Gun
35.14588329425028,-80.89578555822222,2020-08-18,53,Rifle,37.0,Male,Black,2020,8,1,0,Gun
35.23356017091128,-80.73220472285428,2020-08-18,247,Knife,36.0,Female,Black,2020,8,1,0,Blade
35.21154987482843,-80.89867996704717,2020-08-16,159,Firearm,28.0,Male,Black,2020,8,6,0,Gun
35.21154987482843,-80.89867996704717,2020-08-16,159,Firearm,22.0,Male,Black,2020,8,6,0,Gun
35.21154987482843,-80.89867996704717,2020-08-16,159,Firearm,29.0,Male,Black,2020,8,6,0,Gun
35.175779582730144,-80.74931816268493,2020-08-05,180,Firearm,18.0,Male,Black,2020,8,2,0,Gun
35.14764664111776,-80.92591664397246,2020-08-01,307,Handgun,22.0,Male,Black,2020,8,5,0,Gun
35.298142860200976,-80.8114307170188,2020-07-29,150,Firearm,22.0,Male,Black,2020,7,2,0,Gun
35.30922680844265,-80.9560526229785,2020-07-28,376,Firearm,22.0,Male,Black,2020,7,1,0,Gun
35.248886798910505,-80.7482154682799,2020-07-26,249,Knife,23.0,Male,Black,2020,7,6,0,Blade
35.248775085546285,-80.8200911065571,2020-07-25,157,Handgun,63.0,Female,Black,2020,7,5,0,Gun
35.22515440721774,-80.90699816690183,2020-07-24,387,Handgun,35.0,Male,Black,2020,7,4,0,Gun
35.15225256679109,-80.620220007483,2020-07-23,454,Handgun,48.0,Male,White,2020,7,3,0,Gun
35.300426815459645,-80.801649674293,2020-07-21,283,Firearm,27.0,Female,White,2020,7,1,0,Gun
35.2158099993622,-80.8851231365583,2020-07-21,326,Handgun,23.0,Male,Black,2020,7,1,0,Gun
35.19824279354674,-80.7477883511186,2020-07-18,135,Handgun,25.0,Male,Black,2020,7,5,0,Gun
35.14832597474083,-80.91966567037205,2020-07-16,307,Firearm,23.0,Male,Black,2020,7,3,0,Gun
35.22620935486766,-80.89038756955293,2020-07-16,124,Firearm,14.0,Male,Black,2020,7,3,0,Gun
35.302750488330716,-80.72512278733095,2020-07-12,64,Firearm,21.0,Male,Black,2020,7,6,0,Gun
35.26973731406461,-80.7978708665094,2020-07-12,138,Handgun,17.0,Male,Black,2020,7,6,0,Gun
35.238139960254344,-80.73727622472799,2020-07-11,247,Handgun,52.0,Male,Black,2020,7,5,0,Gun
35.204375685732394,-80.79290280634261,2020-07-09,2,Handgun,57.0,Male,Black,2020,7,3,0,Gun
35.202502301777265,-80.72597987468629,2020-07-06,58,Handgun,52.0,Male,Black,2020,7,0,0,Gun
35.27676456150755,-80.85539189600397,2020-06-30,123,Handgun,14.0,Male,Black,2020,6,1,0,Gun
35.319989547213126,-80.86506199201047,2020-06-29,260,Firearm,34.0,Male,Black,2020,6,0,0,Gun
35.23986199009052,-80.87610309294922,2020-06-29,293,Handgun,44.0,Male,Black,2020,6,0,0,Gun
35.185614600924026,-80.77611777601054,2020-06-22,390,Handgun,21.0,Female,Black,2020,6,0,0,Gun
35.26299848986494,-80.85471963641058,2020-06-22,374,Firearm,31.0,Male,Black,2020,6,0,0,Gun
35.26299848986494,-80.85471963641058,2020-06-22,374,Firearm,29.0,Female,Black,2020,6,0,0,Gun
35.26299848986494,-80.85471963641058,2020-06-22,374,Firearm,24.0,Male,Black,2020,6,0,0,Gun
35.26299848986494,-80.85471963641058,2020-06-22,374,Firearm,39.0,Male,Black,2020,6,0,0,Gun
35.31260823602668,-80.7247015136077,2020-06-21,219,Firearm,24.0,Male,Black,2020,6,6,0,Gun
35.25353189777321,-80.83411769900245,2020-06-21,363,Handgun,33.0,Male,Black,2020,6,6,0,Gun
35.20674759549437,-80.7592009207503,2020-06-16,164,Knife,28.0,Female,Black,2020,6,1,0,Blade
35.186139165203215,-80.76450356018161,2020-06-12,52,Handgun,27.0,Male,Black,2020,6,4,0,Gun
35.20029652138944,-80.80626210304285,2020-06-10,370,Handgun,28.0,Male,Black,2020,6,2,0,Gun
35.21300978130401,-80.8010757972757,2020-06-09,2,Physical,24.0,Male,Hispanic,2020,6,1,0,Other
